harry.cs.umu.se - 500;


Packet drop rate;
0.0707070707070707;0.04436860068259386;0.020689655172413793;0.054982817869415807;0.03460207612456748;0.05190311418685121;0.058823529411764705;0.4895833333333333;0.6284722222222222;0.6319444444444444;
1;2;4;6;8;16;32;64;128;256;

Packet latency;
319.30434782608694;307.2;295.63028169014086;308.55636363636364;304.64516129032256;303.9744525547445;317.6102941176471;851.4421768707483;1229.9906542056074;1248.688679245283;
1;2;4;6;8;16;32;64;128;256;

Frame per second;
0.034040621808691704;0.06887052341597796;0.1400364094664613;0.19921641543263166;0.26508792082707433;0.49390846229832075;0.8445945945945946;1.0413051023950017;1.6085790884718498;1.6094420600858368;
1;2;4;6;8;16;32;64;128;256;

Bandwidth Utilization;
19241.39339611937;39493.1129476584;81449.65691079681;112198.68517165814;151469.11725722364;277157.72143562726;470486.48648648645;313491.14890662965;352497.5871313673;349390.5579399142;
1;2;4;6;8;16;32;64;128;256;

Amount of time;
88.131;43.56;21.424;15.059;11.317;6.074;3.552;2.881;1.865;1.864;
1;2;4;6;8;16;32;64;128;256;

